"date","plot_code","spp_code","USDA_name","num_hits","cover"
"1990-07-05","DNP4","CASOCC","Castilleja occidentalis",1,0
"1990-07-05","DNP4","ERIARE","Eritrichium nanum",1,0.7812
"1990-07-05","DNP4","HYMACA","Tetraneuris acaulis var. caespitosa",1,0.7812
"1990-07-05","DNP4","KOBMYO","Kobresia myosuroides",50,39.0625
"1990-07-05","DNP4","MINOBT","Minuartia obtusiloba",2,1.5625
"1990-07-05","DNP4","OREALP","Oreoxis alpina ssp. alpina",7,5.4688
"1990-07-05","DNP4","SAXRHO","Saxifraga rhomboidea",1,0.7812
"1990-07-05","DNP4","BAREEE",NaN,42,32.8125
"1990-07-05","DNP4","SELDEN","Selaginella densa var. scopulorum",7,5.4688
"1990-07-05","DNP4","MERLAN","Mertensia lanceolata",1,0.7812
"1990-07-09","WNP4","ACOROS","Geum rossii var. turbinatum",4,2.5478
"1990-07-09","WNP4","ARTSCO","Artemisia scopulorum",10,6.3694
"1990-07-09","WNP4","BISBIS","Polygonum bistortoides",8,5.0955
"1990-07-09","WNP4","CARSCO","Carex scopulorum var. scopulorum",48,30.5732
"1990-07-09","WNP4","CARESP","Carex",20,12.7389
"1990-07-09","WNP4","DESCAE","Deschampsia cespitosa",5,3.1847
"1990-07-09","WNP4","DODPUL","Dodecatheon pulchellum",3,1.9108
"1990-07-09","WNP4","GENALG","Gentiana algida",5,3.1847
"1990-07-09","WNP4","CALLEP","Caltha leptosepala",35,22.293
"1990-07-09","WNP4","RHOINT","Rhodiola integrifolia",2,1.2739
"1990-07-09","WNP4","BAREEE",NaN,14,8.9172
"1990-07-09","WNP4","KOBMYO","Kobresia myosuroides",1,0.6369
"1990-07-09","WNP4","BISVIV","Polygonum viviparum",2,1.2739
"1990-07-05","DNP5","ALLGEY","Allium geyeri",10,5.7803
"1990-07-05","DNP5","ACOROS","Geum rossii var. turbinatum",1,0.578
"1990-07-05","DNP5","BISBIS","Polygonum bistortoides",2,1.1561
"1990-07-05","DNP5","CALPUR","Calamagrostis purpurascens",1,0.578
"1990-07-05","DNP5","CAMROT","Campanula rotundifolia",3,1.7341
"1990-07-05","DNP5","CARRUP","Carex rupestris var. drummondiana",13,7.5145
"1990-07-05","DNP5","CASOCC","Castilleja occidentalis",1,0.578
"1990-07-05","DNP5","HYMACA","Tetraneuris acaulis var. caespitosa",3,1.7341
"1990-07-05","DNP5","KOBMYO","Kobresia myosuroides",96,55.4913
"1990-07-05","DNP5","LEWPYG","Lewisia pygmaea",1,0.578
"1990-07-05","DNP5","MINOBT","Minuartia obtusiloba",7,4.0462
"1990-07-05","DNP5","OREALP","Oreoxis alpina ssp. alpina",10,5.7803
"1990-07-05","DNP5","PHLSIB","Phlox pulvinata",2,1.1561
"1990-07-05","DNP5","BAREEE",NaN,15,8.6705
"1990-07-05","DNP5","UNKNOW","Unknown",1,0.578
"1990-07-05","DNP5","SELDEN","Selaginella densa var. scopulorum",2,1.1561
"1990-07-05","DNP5","SILACA","Silene acaulis var. subacaulescens",1,0.578
"1990-07-05","DNP5","TRIDAS","Trifolium dasyphyllum",4,2.3121
"1990-07-09","WNP5","ARTSCO","Artemisia scopulorum",1,0.6211
"1990-07-09","WNP5","BISBIS","Polygonum bistortoides",9,5.5901
"1990-07-09","WNP5","BISVIV","Polygonum viviparum",8,4.9689
"1990-07-09","WNP5","CARSCO","Carex scopulorum var. scopulorum",33,20.4969
"1990-07-09","WNP5","CARESP","Carex",59,36.646
"1990-07-09","WNP5","CLERHO","Rhodiola rhodantha",2,1.2422
"1990-07-09","WNP5","DESCAE","Deschampsia cespitosa",3,1.8634
"1990-07-09","WNP5","DODPUL","Dodecatheon pulchellum",1,0.6211
"1990-07-09","WNP5","GENALG","Gentiana algida",4,2.4845
"1990-07-09","WNP5","POTDIV","Potentilla diversifolia",1,0.6211
"1990-07-09","WNP5","CALLEP","Caltha leptosepala",27,16.7702
"1990-07-09","WNP5","RHOINT","Rhodiola integrifolia",4,2.4845
"1990-07-09","WNP5","BAREEE",NaN,9,5.5901
"1990-07-05","DPP1","ACOROS","Geum rossii var. turbinatum",2,1.6129
"1990-07-05","DPP1","AREFEN","Arenaria fendleri var. tweedyi",1,0.8065
"1990-07-05","DPP1","BISBIS","Polygonum bistortoides",1,0
"1990-07-05","DPP1","BISVIV","Polygonum viviparum",1,0.8065
"1990-07-05","DPP1","CAMROT","Campanula rotundifolia",2,1.6129
"1990-07-05","DPP1","CARRUP","Carex rupestris var. drummondiana",5,4.0323
"1990-07-05","DPP1","ERIARE","Eritrichium nanum",1,0.8065
"1990-07-05","DPP1","HYMACA","Tetraneuris acaulis var. caespitosa",1,0
"1990-07-05","DPP1","KOBMYO","Kobresia myosuroides",71,57.2581
"1990-07-05","DPP1","MINOBT","Minuartia obtusiloba",3,2.4194
"1990-07-05","DPP1","OREALP","Oreoxis alpina ssp. alpina",4,3.2258
"1990-07-05","DPP1","BAREEE",NaN,24,19.3548
"1990-07-05","DPP1","CAMROT","Campanula rotundifolia",5,4.0323
"1990-07-05","DPP1","SEDLAN","Sedum lanceolatum",2,1.6129
"1990-07-05","DPP1","ALLGEY","Allium geyeri",1,0.8065
"1990-07-05","DPP1","UNKNOW","Unknown",2,1.6129
"1990-07-09","WPP1","ARTSCO","Artemisia scopulorum",1,0.6803
"1990-07-09","WPP1","BISBIS","Polygonum bistortoides",3,2.0408
"1990-07-09","WPP1","BISVIV","Polygonum viviparum",10,6.8027
"1990-07-09","WPP1","CARSCO","Carex scopulorum var. scopulorum",77,52.381
"1990-07-09","WPP1","CARESP","Carex",7,4.7619
"1990-07-09","WPP1","DODPUL","Dodecatheon pulchellum",2,1.3605
"1990-07-09","WPP1","GENALG","Gentiana algida",1,0.6803
"1990-07-09","WPP1","CALLEP","Caltha leptosepala",26,17.6871
"1990-07-09","WPP1","BAREEE",NaN,14,9.5238
"1990-07-09","WPP1","CLERHO","Rhodiola rhodantha",2,1.3605
"1990-07-09","WPP1","JUNTRI","Juncus triglumis",3,2.0408
"1990-07-09","WPP1","KOBMYO","Kobresia myosuroides",1,0.6803
"1990-07-05","DPP2","ALLGEY","Allium geyeri",6,4.2553
"1990-07-05","DPP2","ACOROS","Geum rossii var. turbinatum",9,6.383
"1990-07-05","DPP2","ARTSCO","Artemisia scopulorum",2,1.4184
"1990-07-05","DPP2","BISBIS","Polygonum bistortoides",1,0.7092
"1990-07-05","DPP2","BISVIV","Polygonum viviparum",1,0
"1990-07-05","DPP2","CAMROT","Campanula rotundifolia",3,2.1277
"1990-07-05","DPP2","CARRUP","Carex rupestris var. drummondiana",16,11.3475
"1990-07-05","DPP2","CASOCC","Castilleja occidentalis",1,0
"1990-07-05","DPP2","HYMGRA","Tetraneuris grandiflora",1,0.7092
"1990-07-05","DPP2","KOBMYO","Kobresia myosuroides",72,51.0638
"1990-07-05","DPP2","LEWPYG","Lewisia pygmaea",1,0.7092
"1990-07-05","DPP2","MINOBT","Minuartia obtusiloba",1,0
"1990-07-05","DPP2","OREALP","Oreoxis alpina ssp. alpina",8,5.6738
"1990-07-05","DPP2","SAXRHO","Saxifraga rhomboidea",1,0.7092
"1990-07-05","DPP2","BAREEE",NaN,19,13.4752
"1990-07-05","DPP2","TRIDAS","Trifolium dasyphyllum",2,1.4184
"1990-07-09","WPP2","ACOROS","Geum rossii var. turbinatum",2,1.2121
"1990-07-09","WPP2","ARTSCO","Artemisia scopulorum",8,4.8485
"1990-07-09","WPP2","BISBIS","Polygonum bistortoides",14,8.4848
"1990-07-09","WPP2","CARSCO","Carex scopulorum var. scopulorum",26,15.7576
"1990-07-09","WPP2","CARESP","Carex",51,30.9091
"1990-07-09","WPP2","DESCAE","Deschampsia cespitosa",2,1.2121
"1990-07-09","WPP2","DODPUL","Dodecatheon pulchellum",2,1.2121
"1990-07-09","WPP2","GENALG","Gentiana algida",11,6.6667
"1990-07-09","WPP2","PEDGRO","Pedicularis groenlandica",1,0.6061
"1990-07-09","WPP2","CALLEP","Caltha leptosepala",18,10.9091
"1990-07-09","WPP2","SALGLA","Salix glauca",1,0.6061
"1990-07-09","WPP2","BAREEE",NaN,11,6.6667
"1990-07-09","WPP2","KOBMYO","Kobresia myosuroides",6,3.6364
"1990-07-09","WPP2","BISVIV","Polygonum viviparum",12,7.2727
"1990-07-05","DPP3","ALLGEY","Allium geyeri",6,4.3165
"1990-07-05","DPP3","AREFEN","Arenaria fendleri var. tweedyi",1,0.7194
"1990-07-05","DPP3","CALPUR","Calamagrostis purpurascens",4,2.8777
"1990-07-05","DPP3","CAMROT","Campanula rotundifolia",2,1.4388
"1990-07-05","DPP3","CARRUP","Carex rupestris var. drummondiana",16,11.5108
"1990-07-05","DPP3","CASOCC","Castilleja occidentalis",1,0.7194
"1990-07-05","DPP3","HYMACA","Tetraneuris acaulis var. caespitosa",3,2.1583
"1990-07-05","DPP3","KOBMYO","Kobresia myosuroides",56,40.2878
"1990-07-05","DPP3","MINOBT","Minuartia obtusiloba",6,4.3165
"1990-07-05","DPP3","OREALP","Oreoxis alpina ssp. alpina",9,6.4748
"1990-07-05","DPP3","PHLSIB","Phlox pulvinata",1,0.7194
"1990-07-05","DPP3","BAREEE",NaN,32,23.0216
"1990-07-05","DPP3","TRIDAS","Trifolium dasyphyllum",1,0.7194
"1990-07-05","DPP3","ARTSCO","Artemisia scopulorum",1,0.7194
"1990-07-09","WPP3","ARTSCO","Artemisia scopulorum",6,4
"1990-07-09","WPP3","BISBIS","Polygonum bistortoides",10,6.6667
"1990-07-09","WPP3","BISVIV","Polygonum viviparum",8,5.3333
"1990-07-09","WPP3","CARSCO","Carex scopulorum var. scopulorum",18,12
"1990-07-09","WPP3","CARESP","Carex",39,26
"1990-07-09","WPP3","DESCAE","Deschampsia cespitosa",4,2.6667
"1990-07-09","WPP3","DODPUL","Dodecatheon pulchellum",4,2.6667
"1990-07-09","WPP3","GENALG","Gentiana algida",3,2
"1990-07-09","WPP3","CALLEP","Caltha leptosepala",33,22
"1990-07-09","WPP3","RHOINT","Rhodiola integrifolia",6,4
"1990-07-09","WPP3","BAREEE",NaN,19,12.6667
"1990-07-09","WPP3","CLERHO","Rhodiola rhodantha",1,0
"1990-07-05","DPP4","ALLGEY","Allium geyeri",1,0.7353
"1990-07-05","DPP4","ACOROS","Geum rossii var. turbinatum",3,2.2059
"1990-07-05","DPP4","AREFEN","Arenaria fendleri var. tweedyi",1,0.7353
"1990-07-05","DPP4","BISBIS","Polygonum bistortoides",1,0
"1990-07-05","DPP4","CALPUR","Calamagrostis purpurascens",2,1.4706
"1990-07-05","DPP4","CARRUP","Carex rupestris var. drummondiana",17,12.5
"1990-07-05","DPP4","CASOCC","Castilleja occidentalis",1,0
"1990-07-05","DPP4","HYMACA","Tetraneuris acaulis var. caespitosa",4,2.9412
"1990-07-05","DPP4","KOBMYO","Kobresia myosuroides",52,38.2353
"1990-07-05","DPP4","MINOBT","Minuartia obtusiloba",6,4.4118
"1990-07-05","DPP4","OREALP","Oreoxis alpina ssp. alpina",12,8.8235
"1990-07-05","DPP4","PHLSIB","Phlox pulvinata",2,1.4706
"1990-07-05","DPP4","SAXRHO","Saxifraga rhomboidea",1,0.7353
"1990-07-05","DPP4","BAREEE",NaN,31,22.7941
"1990-07-05","DPP4","SELDEN","Selaginella densa var. scopulorum",2,1.4706
"1990-07-05","DPP4","SILACA","Silene acaulis var. subacaulescens",1,0.7353
"1990-07-05","DPP4","TRIDAS","Trifolium dasyphyllum",1,0.7353
"1990-07-09","WPP4","ACOROS","Geum rossii var. turbinatum",1,0.6135
"1990-07-09","WPP4","ARTSCO","Artemisia scopulorum",5,3.0675
"1990-07-09","WPP4","BISBIS","Polygonum bistortoides",7,4.2945
"1990-07-09","WPP4","CARSCO","Carex scopulorum var. scopulorum",11,6.7485
"1990-07-09","WPP4","CARESP","Carex",64,39.2638
"1990-07-09","WPP4","DESCAE","Deschampsia cespitosa",16,9.816
"1990-07-09","WPP4","DODPUL","Dodecatheon pulchellum",2,1.227
"1990-07-09","WPP4","GENALG","Gentiana algida",5,3.0675
"1990-07-09","WPP4","CALLEP","Caltha leptosepala",32,19.6319
"1990-07-09","WPP4","RHOINT","Rhodiola integrifolia",1,0.6135
"1990-07-09","WPP4","BAREEE",NaN,11,6.7485
"1990-07-09","WPP4","BISVIV","Polygonum viviparum",7,4.2945
"1990-07-09","WPP4","CLERHO","Rhodiola rhodantha",1,0.6135
"1990-07-05","DPP5","ALLGEY","Allium geyeri",9,5.9211
"1990-07-05","DPP5","AREFEN","Arenaria fendleri var. tweedyi",2,1.3158
"1990-07-05","DPP5","BISBIS","Polygonum bistortoides",1,0.6579
"1990-07-05","DPP5","BISVIV","Polygonum viviparum",2,1.3158
"1990-07-05","DPP5","CALPUR","Calamagrostis purpurascens",2,1.3158
"1990-07-05","DPP5","CAMROT","Campanula rotundifolia",2,1.3158
"1990-07-05","DPP5","CARRUP","Carex rupestris var. drummondiana",4,2.6316
"1990-07-05","DPP5","CASOCC","Castilleja occidentalis",1,0.6579
"1990-07-05","DPP5","HYMACA","Tetraneuris acaulis var. caespitosa",4,2.6316
"1990-07-05","DPP5","KOBMYO","Kobresia myosuroides",86,56.5789
"1990-07-05","DPP5","OREALP","Oreoxis alpina ssp. alpina",15,9.8684
"1990-07-05","DPP5","MINOBT","Minuartia obtusiloba",1,0.6579
"1990-07-05","DPP5","SAXRHO","Saxifraga rhomboidea",1,0.6579
"1990-07-05","DPP5","BAREEE",NaN,12,7.8947
"1990-07-05","DPP5","SELDEN","Selaginella densa var. scopulorum",4,2.6316
"1990-07-05","DPP5","TRIDAS","Trifolium dasyphyllum",6,3.9474
"1990-07-09","WPP5","BISBIS","Polygonum bistortoides",7,4.9296
"1990-07-09","WPP5","CARSCO","Carex scopulorum var. scopulorum",78,54.9296
"1990-07-09","WPP5","CARESP","Carex",5,3.5211
"1990-07-09","WPP5","CLERHO","Rhodiola rhodantha",1,0.7042
"1990-07-09","WPP5","DODPUL","Dodecatheon pulchellum",5,3.5211
"1990-07-09","WPP5","GENALG","Gentiana algida",2,1.4085
"1990-07-09","WPP5","PEDGRO","Pedicularis groenlandica",1,0.7042
"1990-07-09","WPP5","CALLEP","Caltha leptosepala",15,10.5634
"1990-07-09","WPP5","BAREEE",NaN,21,14.7887
"1990-07-09","WPP5","BISVIV","Polygonum viviparum",5,3.5211
"1990-07-09","WPP5","KOBMYO","Kobresia myosuroides",1,0.7042
"1990-07-09","WPP5","JUNTRI","Juncus triglumis",1,0.7042
"1991-07-02","DCC1","ACOROS","Geum rossii var. turbinatum",6,4.3165
"1991-07-02","DCC1","ALLGEY","Allium geyeri",1,0.7194
"1991-07-02","DCC1","AREFEN","Arenaria fendleri var. tweedyi",2,1.4388
"1991-07-02","DCC1","ARTSCO","Artemisia scopulorum",1,0.7194
"1991-07-02","DCC1","BISBIS","Polygonum bistortoides",3,2.1583
"1991-07-02","DCC1","BISVIV","Polygonum viviparum",1,0
"1991-07-02","DCC1","CAMROT","Campanula rotundifolia",2,1.4388
"1991-07-02","DCC1","ERISIM","Erigeron simplex",3,2.1583
"1991-07-02","DCC1","OREALP","Oreoxis alpina ssp. alpina",6,4.3165
"1991-07-02","DCC1","SAXRHO","Saxifraga rhomboidea",1,0.7194
"1991-07-02","DCC1","SEDLAN","Sedum lanceolatum",3,2.1583
"1991-07-02","DCC1","SELDEN","Selaginella densa var. scopulorum",21,15.1079
"1991-07-02","DCC1","THLMON","Noccaea fendleri ssp. glauca",1,0.7194
"1991-07-02","DCC1","TRIDAS","Trifolium dasyphyllum",1,0.7194
"1991-07-02","DCC1","CALPUR","Calamagrostis purpurascens",1,0
"1991-07-02","DCC1","CARRUP","Carex rupestris var. drummondiana",14,10.0719
"1991-07-02","DCC1","KOBMYO","Kobresia myosuroides",68,48.9209
"1991-07-02","DCC1","POAARC","Poa arctica ssp. grayana",2,1.4388
"1991-07-02","DCC1","BAREEE",NaN,4,2.8777
"1991-07-31","WCC1","BISBIS","Polygonum bistortoides",8,7.3394
"1991-07-31","WCC1","CARSCO","Carex scopulorum var. scopulorum",39,35.7798
"1991-07-31","WCC1","CARNOV","Carex nova",3,2.7523
"1991-07-31","WCC1","DESCAE","Deschampsia cespitosa",1,0.9174
"1991-07-31","WCC1","DODPUL","Dodecatheon pulchellum",1,0.9174
"1991-07-31","WCC1","GENALG","Gentiana algida",1,0.9174
"1991-07-31","WCC1","PEDGRO","Pedicularis groenlandica",5,4.5872
"1991-07-31","WCC1","CALLEP","Caltha leptosepala",31,28.4404
"1991-07-31","WCC1","BAREEE",NaN,4,3.6697
"1991-07-31","WCC1","CLERHO","Rhodiola rhodantha",1,0.9174
"1991-07-31","WCC1","JUNDRU","Juncus drummondii",2,1.8349
"1991-07-31","WCC1","KOBMYO","Kobresia myosuroides",9,8.2569
"1991-07-31","WCC1","BISVIV","Polygonum viviparum",4,3.6697
"1991-07-31","WCC1","AGRBOR","Agrostis mertensii",1,0
"1991-07-31","WCC1","CARNIG","Carex nigricans",1,0
"1991-07-09","DCC2","ACOROS","Geum rossii var. turbinatum",18,8.9109
"1991-07-09","DCC2","ALLGEY","Allium geyeri",4,1.9802
"1991-07-09","DCC2","AREFEN","Arenaria fendleri var. tweedyi",2,0.9901
"1991-07-09","DCC2","ARTSCO","Artemisia scopulorum",2,0.9901
"1991-07-09","DCC2","BISBIS","Polygonum bistortoides",9,4.4554
"1991-07-09","DCC2","BISVIV","Polygonum viviparum",3,1.4851
"1991-07-09","DCC2","CAMROT","Campanula rotundifolia",3,1.4851
"1991-07-09","DCC2","CERARV","Cerastium arvense ssp. strictum",2,0.9901
"1991-07-09","DCC2","HYMACA","Tetraneuris acaulis var. caespitosa",1,0
"1991-07-09","DCC2","LLOSER","Lloydia serotina",7,3.4653
"1991-07-09","DCC2","MERLAN","Mertensia lanceolata",2,0.9901
"1991-07-09","DCC2","MINOBT","Minuartia obtusiloba",1,0
"1991-07-09","DCC2","OREALP","Oreoxis alpina ssp. alpina",26,12.8713
"1991-07-09","DCC2","POTDIV","Potentilla diversifolia",3,1.4851
"1991-07-09","DCC2","SELDEN","Selaginella densa var. scopulorum",3,1.4851
"1991-07-09","DCC2","THLMON","Noccaea fendleri ssp. glauca",3,1.4851
"1991-07-09","DCC2","CALPUR","Calamagrostis purpurascens",3,1.4851
"1991-07-09","DCC2","CARRUP","Carex rupestris var. drummondiana",36,17.8218
"1991-07-09","DCC2","KOBMYO","Kobresia myosuroides",73,36.1386
"1991-07-09","DCC2","BAREEE",NaN,3,1.4851
"1991-07-31","WCC2","ACOROS","Geum rossii var. turbinatum",2,0.939
"1991-07-31","WCC2","ARTSCO","Artemisia scopulorum",11,5.1643
"1991-07-31","WCC2","BISBIS","Polygonum bistortoides",1,0.4695
"1991-07-31","WCC2","CARSCO","Carex scopulorum var. scopulorum",94,44.1315
"1991-07-31","WCC2","DESCAE","Deschampsia cespitosa",3,1.4085
"1991-07-31","WCC2","DODPUL","Dodecatheon pulchellum",4,1.8779
"1991-07-31","WCC2","GENALG","Gentiana algida",18,8.4507
"1991-07-31","WCC2","CALLEP","Caltha leptosepala",43,20.1878
"1991-07-31","WCC2","BAREEE",NaN,1,0.4695
"1991-07-31","WCC2","CLERHO","Rhodiola rhodantha",2,0.939
"1991-07-31","WCC2","BISVIV","Polygonum viviparum",30,14.0845
"1991-07-31","WCC2","KOBMYO","Kobresia myosuroides",4,1.8779
"1991-07-10","DCC3","ALLGEY","Allium geyeri",1,0
"1991-07-10","DCC3","ANTALP","Antennaria media",1,0.6452
"1991-07-10","DCC3","AREFEN","Arenaria fendleri var. tweedyi",3,1.9355
"1991-07-10","DCC3","ARTSCO","Artemisia scopulorum",1,0.6452
"1991-07-10","DCC3","BISBIS","Polygonum bistortoides",1,0
"1991-07-10","DCC3","CAMROT","Campanula rotundifolia",2,1.2903
"1991-07-10","DCC3","CASOCC","Castilleja occidentalis",1,0
"1991-07-10","DCC3","ERIARE","Eritrichium nanum",1,0.6452
"1991-07-10","DCC3","HYMACA","Tetraneuris acaulis var. caespitosa",4,2.5806
"1991-07-10","DCC3","LLOSER","Lloydia serotina",11,7.0968
"1991-07-10","DCC3","MERLAN","Mertensia lanceolata",1,0.6452
"1991-07-10","DCC3","MINOBT","Minuartia obtusiloba",1,0.6452
"1991-07-10","DCC3","OREALP","Oreoxis alpina ssp. alpina",13,8.3871
"1991-07-12","DNP4","PHLSIB","Phlox pulvinata",1,0.6452
"1991-07-10","DCC3","SEDLAN","Sedum lanceolatum",1,0.6452
"1991-07-10","DCC3","SELDEN","Selaginella densa var. scopulorum",20,12.9032
"1991-07-10","DCC3","TRIDAS","Trifolium dasyphyllum",1,0.6452
"1991-07-10","DCC3","CALPUR","Calamagrostis purpurascens",2,1.2903
"1991-07-10","DCC3","CARRUP","Carex rupestris var. drummondiana",14,9.0323
"1991-07-10","DCC3","KOBMYO","Kobresia myosuroides",70,45.1613
"1991-07-10","DCC3","POAGLA","Poa glauca ssp. rupicola",1,0.6452
"1991-07-10","DCC3","BAREEE",NaN,7,4.5161
"1991-08-01","WCC3","ACOROS","Geum rossii var. turbinatum",4,1.8349
"1991-08-01","WCC3","ARTSCO","Artemisia scopulorum",13,5.9633
"1991-08-01","WCC3","BISBIS","Polygonum bistortoides",12,5.5046
"1991-08-01","WCC3","CARSCO","Carex scopulorum var. scopulorum",92,42.2018
"1991-08-01","WCC3","DESCAE","Deschampsia cespitosa",4,1.8349
"1991-08-01","WCC3","DODPUL","Dodecatheon pulchellum",8,3.6697
"1991-08-01","WCC3","GENALG","Gentiana algida",11,5.0459
"1991-08-01","WCC3","POTDIV","Potentilla diversifolia",2,0.9174
"1991-08-01","WCC3","CALLEP","Caltha leptosepala",40,18.3486
"1991-08-01","WCC3","BISVIV","Polygonum viviparum",13,5.9633
"1991-08-01","WCC3","JUNDRU","Juncus drummondii",2,0.9174
"1991-08-01","WCC3","ALLGEY","Allium geyeri",3,1.3761
"1991-08-01","WCC3","CLERHO","Rhodiola rhodantha",9,4.1284
"1991-08-01","WCC3","KOBMYO","Kobresia myosuroides",1,0.4587
"1991-08-01","WCC3","UNKNOW","Unknown",2,0.9174
"1991-08-01","WCC3","EPISPP","Epilobium",1,0.4587
"1991-08-01","WCC3","BAREEE",NaN,1,0.4587
"1991-07-12","DCC4","ACOROS","Geum rossii var. turbinatum",1,0.5988
"1991-07-12","DCC4","ALLGEY","Allium geyeri",2,1.1976
"1991-07-12","DCC4","AREFEN","Arenaria fendleri var. tweedyi",6,3.5928
"1991-07-12","DCC4","ARTSCO","Artemisia scopulorum",2,1.1976
"1991-07-12","DCC4","BISBIS","Polygonum bistortoides",1,0.5988
"1991-07-12","DCC4","CAMROT","Campanula rotundifolia",1,0.5988
"1991-07-12","DCC4","CASOCC","Castilleja occidentalis",4,2.3952
"1991-07-12","DCC4","ERIARE","Eritrichium nanum",1,0.5988
"1991-07-12","DCC4","HYMACA","Tetraneuris acaulis var. caespitosa",6,3.5928
"1991-07-12","DCC4","LLOSER","Lloydia serotina",13,7.7844
"1991-07-12","DCC4","MINOBT","Minuartia obtusiloba",8,4.7904
"1991-07-12","DCC4","OREALP","Oreoxis alpina ssp. alpina",8,4.7904
"1991-07-12","DCC4","PHLSIB","Phlox pulvinata",5,2.994
"1991-07-12","DCC4","SEDLAN","Sedum lanceolatum",2,1.1976
"1991-07-12","DCC4","SELDEN","Selaginella densa var. scopulorum",10,5.988
"1991-07-12","DCC4","TRIDAS","Trifolium dasyphyllum",2,1.1976
"1991-07-12","DCC4","CARRUP","Carex rupestris var. drummondiana",31,18.5629
"1991-07-12","DCC4","KOBMYO","Kobresia myosuroides",59,35.3293
"1991-07-12","DCC4","BAREEE",NaN,5,2.994
"1991-08-02","WCC4","ARTSCO","Artemisia scopulorum",8,3.8647
"1991-08-02","WCC4","BISBIS","Polygonum bistortoides",13,6.2802
"1991-08-02","WCC4","CARSCO","Carex scopulorum var. scopulorum",77,37.1981
"1991-08-02","WCC4","CARAQU","Carex aquatilis var. stans",10,4.8309
"1991-08-02","WCC4","DESCAE","Deschampsia cespitosa",2,0.9662
"1991-08-02","WCC4","DODPUL","Dodecatheon pulchellum",4,1.9324
"1991-08-02","WCC4","GENALG","Gentiana algida",12,5.7971
"1991-08-02","WCC4","CALLEP","Caltha leptosepala",41,19.8068
"1991-08-02","WCC4","RHOINT","Rhodiola integrifolia",8,3.8647
"1991-08-02","WCC4","BAREEE",NaN,2,0.9662
"1991-08-02","WCC4","BISVIV","Polygonum viviparum",18,8.6957
"1991-08-02","WCC4","JUNDRU","Juncus drummondii",1,0.4831
"1991-08-02","WCC4","ALLGEY","Allium geyeri",2,0.9662
"1991-08-02","WCC4","CLERHO","Rhodiola rhodantha",3,1.4493
"1991-08-02","WCC4","UNKNOW","Unknown",5,2.4155
"1991-08-02","WCC4","LUZSPI","Luzula spicata",1,0.4831
"1991-08-02","WCC4","CARNOV","Carex nova",1,0
"1991-07-14","DCC5","ACOROS","Geum rossii var. turbinatum",2,1.1236
"1991-07-14","DCC5","ALLGEY","Allium geyeri",1,0.5618
"1991-07-14","DCC5","AREFEN","Arenaria fendleri var. tweedyi",4,2.2472
"1991-07-14","DCC5","ARTSCO","Artemisia scopulorum",1,0.5618
"1991-07-14","DCC5","BISBIS","Polygonum bistortoides",1,0.5618
"1991-07-14","DCC5","CAMROT","Campanula rotundifolia",10,5.618
"1991-07-14","DCC5","CASOCC","Castilleja occidentalis",1,0
"1991-07-14","DCC5","ERISIM","Erigeron simplex",1,0
"1991-07-14","DCC5","ERIARE","Eritrichium nanum",3,1.6854
